,Unnamed: 0,Student,GENDER_CD,CLASS_YR,Fall_2011,Freshman,meal_plan,index
1442,1442,189867,M,2015,Fargo,Fargo,19MF,1442
1443,1443,11023,M,2015,Scranton,Scranton,19MF,1443
1444,1444,160756,F,2015,Topeka,Topeka,19MF,1444
1445,1445,31511,M,2015,Topeka,Topeka,19MF,1445
1446,1446,156327,F,2015,Fargo,Fargo,19MF,1446
1447,1447,90299,F,2015,Newark,Newark,19MF,1447
1448,1448,78126,F,2015,Topeka,Topeka,19MF,1448
1449,1449,50513,M,2015,Fargo,Fargo,19MF,1449
1450,1450,129993,M,2015,Detroit,Detroit,19MF,1450
1451,1451,65883,F,2015,Nashville,Nashville,19MF,1451
1452,1452,148736,M,2015,Charleston,Charleston,19MF,1452
1453,1453,109350,F,2015,Topeka,Topeka,19MF,1453
1454,1454,185085,F,2015,Scranton,Scranton,19MF,1454
1455,1455,8453,M,2015,Detroit,Detroit,19MF,1455
1456,1456,209290,F,2015,Detroit,Detroit,19MF,1456
1457,1457,174154,F,2015,Nashville,Nashville,19MF,1457
1458,1458,87204,F,2015,Topeka,Topeka,19MF,1458
1459,1459,206605,F,2015,Nashville,Nashville,19MF,1459
1460,1460,86799,F,2015,Indianapolis,Indianapolis,19MF,1460
1461,1461,98232,F,2015,Indianapolis,Indianapolis,19MF,1461
1462,1462,43765,M,2015,Topeka,Topeka,19MF,1462
1463,1463,109688,F,2015,Charleston,Charleston,19MF,1463
1464,1464,153231,F,2015,Detroit,Detroit,19MF,1464
1465,1465,24645,M,2015,Nashville,Nashville,19MF,1465
1466,1466,150636,M,2015,Indianapolis,Indianapolis,19MF,1466
1467,1467,33517,F,2015,Topeka,Topeka,19MF,1467
1468,1468,40811,M,2015,Scranton,Scranton,19MF,1468
1469,1469,207969,M,2015,Indianapolis,Indianapolis,19MF,1469
1470,1470,74226,F,2015,Topeka,Topeka,19MF,1470
1471,1471,96694,M,2015,Nashville,Nashville,19MF,1471
1472,1472,59190,M,2015,Charleston,Charleston,19MF,1472
1473,1473,15798,M,2015,Newark,Newark,19MF,1473
1474,1474,183373,F,2015,Newark,Newark,19MF,1474
1475,1475,102997,M,2015,Indianapolis,Indianapolis,19MF,1475
1476,1476,73694,M,2015,Charleston,Charleston,19MF,1476
1477,1477,83113,M,2015,Nashville,Nashville,19MF,1477
1478,1478,124840,M,2015,Scranton,Scranton,19MF,1478
1479,1479,125711,F,2015,Fargo,Fargo,19MF,1479
1480,1480,61492,F,2015,Newark,Newark,19MF,1480
1481,1481,129299,M,2015,Newark,Newark,19MF,1481
1482,1482,14425,F,2015,Charleston,Charleston,19MF,1482
1483,1483,92289,F,2015,Fargo,Fargo,19MF,1483
1484,1484,144000,M,2015,Fargo,Fargo,19MF,1484
1485,1485,35978,F,2015,Indianapolis,Indianapolis,19MF,1485
1486,1486,163719,F,2015,Detroit,Detroit,19MF,1486
1487,1487,138702,M,2015,Indianapolis,Indianapolis,19MF,1487
1488,1488,20915,M,2015,Scranton,Scranton,19MF,1488
1489,1489,70479,M,2015,Detroit,Detroit,19MF,1489
1490,1490,141321,M,2015,Nashville,Nashville,19MF,1490
1491,1491,185870,F,2015,Newark,Newark,19MF,1491
1492,1492,157388,F,2015,Detroit,Detroit,19MF,1492
1493,1493,207462,F,2015,Newark,Newark,19MF,1493
1494,1494,95724,F,2015,Detroit,Detroit,19MF,1494
1495,1495,148365,F,2015,Charleston,Charleston,19MF,1495
1496,1496,155627,F,2015,Nashville,Nashville,19MF,1496
1497,1497,120739,F,2015,Indianapolis,Indianapolis,19MF,1497
1498,1498,30928,F,2015,Scranton,Scranton,19MF,1498
1499,1499,64414,F,2015,Topeka,Topeka,19MF,1499
1500,1500,43848,M,2015,Topeka,Topeka,19MF,1500
1501,1501,157841,M,2015,Nashville,Nashville,19MF,1501
1502,1502,66204,F,2015,Fargo,Fargo,19MF,1502
1503,1503,14227,F,2015,Newark,Newark,19MF,1503
1504,1504,212331,M,2015,Charleston,Charleston,19MF,1504
1505,1505,119332,M,2015,Scranton,Scranton,19MF,1505
1506,1506,55834,F,2015,Nashville,Nashville,19MF,1506
1507,1507,42718,M,2015,Indianapolis,Indianapolis,19MF,1507
1508,1508,187790,M,2015,Indianapolis,Indianapolis,19MF,1508
1509,1509,192313,M,2015,Indianapolis,Indianapolis,19MF,1509
1510,1510,142991,M,2015,Charleston,Charleston,19MF,1510
1511,1511,210449,F,2015,Fargo,Fargo,19MF,1511
1512,1512,108182,M,2015,Detroit,Detroit,19MF,1512
1513,1513,44219,M,2015,Newark,Newark,19MF,1513
1514,1514,5915,M,2015,Newark,Newark,19MF,1514
1515,1515,72889,F,2015,Fargo,Fargo,19MF,1515
1516,1516,152542,F,2015,Fargo,Fargo,19MF,1516
1517,1517,151132,M,2015,Charleston,Charleston,19MF,1517
1518,1518,21492,F,2015,Fargo,Fargo,19MF,1518
1519,1519,113862,M,2015,Topeka,Topeka,19MF,1519
1520,1520,164264,M,2015,Detroit,Detroit,19MF,1520
1521,1521,96759,M,2015,Newark,Newark,19MF,1521
1522,1522,202072,M,2015,Nashville,Nashville,19MF,1522
1523,1523,47161,M,2015,Detroit,Detroit,19MF,1523
1524,1524,17825,M,2015,Fargo,Fargo,19MF,1524
1525,1525,54882,M,2015,Indianapolis,Indianapolis,19MF,1525
1526,1526,146901,F,2015,Scranton,Scranton,19MF,1526
1527,1527,192105,M,2015,Indianapolis,Indianapolis,19MF,1527
1528,1528,66184,F,2015,Fargo,Fargo,19MF,1528
1529,1529,46073,F,2015,Detroit,Detroit,19MF,1529
1530,1530,135649,M,2015,Newark,Newark,19MF,1530
1531,1531,44298,M,2015,Newark,Newark,19MF,1531
1532,1532,197937,M,2015,Nashville,Nashville,19MF,1532
1533,1533,64135,M,2015,Scranton,Scranton,19MF,1533
1534,1534,51787,M,2015,Nashville,Nashville,19MF,1534
1535,1535,84465,M,2015,Scranton,Scranton,19MF,1535
1536,1536,212981,F,2015,Topeka,Topeka,19MF,1536
1537,1537,69963,F,2015,Scranton,Scranton,19MF,1537
1538,1538,48010,M,2015,Topeka,Topeka,19MF,1538
1539,1539,13151,F,2015,Topeka,Topeka,19MF,1539
1540,1540,172226,F,2015,Topeka,Topeka,19MF,1540
1541,1541,72143,M,2015,Nashville,Nashville,19MF,1541
1542,1542,209679,M,2015,Charleston,Charleston,19MF,1542
1543,1543,81891,F,2015,Fargo,Fargo,19MF,1543
1544,1544,31809,M,2015,Fargo,Fargo,19MF,1544
1545,1545,185815,F,2015,Scranton,Scranton,19MF,1545
1546,1546,13667,M,2015,Nashville,Nashville,19MF,1546
1547,1547,98332,F,2015,Scranton,Scranton,19MF,1547
1548,1548,114914,M,2015,Fargo,Fargo,19MF,1548
1549,1549,93753,F,2015,Charleston,Charleston,19MF,1549
1550,1550,60657,F,2015,Detroit,Detroit,19MF,1550
1551,1551,125704,M,2015,Detroit,Detroit,19MF,1551
1552,1552,207559,M,2015,Scranton,Scranton,19MF,1552
1553,1553,156711,F,2015,Newark,Newark,19MF,1553
1554,1554,37076,M,2015,Fargo,Fargo,19MF,1554
1555,1555,115983,F,2015,Indianapolis,Indianapolis,19MF,1555
1556,1556,158686,M,2015,Nashville,Nashville,19MF,1556
1557,1557,56483,M,2015,Scranton,Scranton,19MF,1557
1558,1558,190050,F,2015,Nashville,Nashville,19MF,1558
1559,1559,76006,F,2015,Fargo,Fargo,19MF,1559
1560,1560,182965,M,2015,Charleston,Charleston,19MF,1560
1561,1561,181266,M,2015,Fargo,Fargo,19MF,1561
1562,1562,214557,M,2015,Nashville,Nashville,19MF,1562
1563,1563,69718,M,2015,Scranton,Scranton,19MF,1563
1564,1564,22731,F,2015,Indianapolis,Indianapolis,19MF,1564
1565,1565,187629,F,2015,Scranton,Scranton,19MF,1565
1566,1566,199451,F,2015,Indianapolis,Indianapolis,19MF,1566
1567,1567,126553,F,2015,Nashville,Nashville,19MF,1567
1568,1568,111085,F,2015,Charleston,Charleston,19MF,1568
1569,1569,34981,M,2015,Topeka,Topeka,19MF,1569
1570,1570,58463,M,2015,Newark,Newark,19MF,1570
1571,1571,80090,F,2015,Newark,Newark,19MF,1571
1572,1572,164267,M,2015,Charleston,Charleston,19MF,1572
1573,1573,162236,F,2015,Nashville,Nashville,19MF,1573
1574,1574,192934,F,2015,Fargo,Fargo,19MF,1574
1575,1575,1211,F,2015,Topeka,Topeka,19MF,1575
1576,1576,213081,M,2015,Newark,Newark,19MF,1576
1577,1577,15028,F,2015,Topeka,Topeka,19MF,1577
1578,1578,12251,F,2015,Fargo,Fargo,19MF,1578
1579,1579,2456,M,2015,Topeka,Topeka,19MF,1579
1580,1580,200464,F,2015,Detroit,Detroit,19MF,1580
1581,1581,34583,M,2015,Nashville,Nashville,19MF,1581
1582,1582,204458,F,2015,Nashville,Nashville,19MF,1582
1583,1583,81920,F,2015,Detroit,Detroit,19MF,1583
1584,1584,46022,F,2015,Newark,Newark,19MF,1584
1585,1585,41222,F,2015,Scranton,Scranton,19MF,1585
1586,1586,100699,F,2015,Nashville,Nashville,19MF,1586
1587,1587,25970,F,2015,Indianapolis,Indianapolis,19MF,1587
1588,1588,184389,F,2015,Charleston,Charleston,19MF,1588
1589,1589,151397,F,2015,Nashville,Nashville,19MF,1589
1590,1590,205617,M,2015,Indianapolis,Indianapolis,19MF,1590
1591,1591,205858,M,2015,Newark,Newark,19MF,1591
1592,1592,152415,M,2015,Fargo,Fargo,19MF,1592
1593,1593,214356,F,2015,Detroit,Detroit,19MF,1593
1594,1594,177207,M,2015,Newark,Newark,19MF,1594
1595,1595,171527,F,2015,Indianapolis,Indianapolis,19MF,1595
1596,1596,103777,F,2015,Indianapolis,Indianapolis,19MF,1596
1597,1597,179537,F,2015,Scranton,Scranton,19MF,1597
1598,1598,20535,M,2015,Scranton,Scranton,19MF,1598
1599,1599,122128,M,2015,Detroit,Detroit,19MF,1599
1600,1600,28537,F,2015,Scranton,Scranton,19MF,1600
1601,1601,197802,F,2015,Topeka,Topeka,19MF,1601
1602,1602,32323,M,2015,Detroit,Detroit,19MF,1602
1603,1603,196666,M,2015,Newark,Newark,19MF,1603
1604,1604,95260,M,2015,Scranton,Scranton,19MF,1604
1605,1605,21402,M,2015,Indianapolis,Indianapolis,19MF,1605
1606,1606,48056,F,2015,Fargo,Fargo,19MF,1606
1607,1607,111906,F,2015,Nashville,Nashville,19MF,1607
1608,1608,101518,F,2015,Scranton,Scranton,19MF,1608
1609,1609,60404,F,2015,Detroit,Detroit,19MF,1609
1610,1610,211121,F,2015,Fargo,Fargo,19MF,1610
1611,1611,196717,M,2015,Scranton,Scranton,19MF,1611
1612,1612,36003,M,2015,Detroit,Detroit,19MF,1612
1613,1613,198983,M,2015,Topeka,Topeka,19MF,1613
1614,1614,159021,M,2015,Nashville,Nashville,19MF,1614
1615,1615,44195,F,2015,Topeka,Topeka,19MF,1615
1616,1616,52569,M,2015,Fargo,Fargo,19MF,1616
1617,1617,43688,F,2015,Nashville,Nashville,19MF,1617
1618,1618,69587,F,2015,Detroit,Detroit,19MF,1618
1619,1619,60559,F,2015,Nashville,Nashville,19MF,1619
1620,1620,24217,M,2015,Scranton,Scranton,19MF,1620
1621,1621,123900,F,2015,Scranton,Scranton,19MF,1621
1622,1622,78187,F,2015,Charleston,Charleston,19MF,1622
1623,1623,139186,M,2015,Newark,Newark,19MF,1623
1624,1624,139526,F,2015,Indianapolis,Indianapolis,19MF,1624
