,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293
152,20,8,44,15,12,8,24,40,37,17,45,41,44,23,19,16,35,39,32,29,32,32,20,34,22,34,45,12,20,43,40,35,31,37,32,18,25,19,35,27,42,30,32,50,9,26,44,37,4,36,21,40,33,20,43,8,24,44,32,49,26,40,24,27,38,39,32,47,23,34,19,31,40,26,39,35,40,31,32,47,49,52,25,0,34,13,25,49,31,15,42,24,42,28,35,27,40,23,40,30,37,24,40,23,38,28,40,51,36,48,8,53,44,40,40,15,42,43,32,35,43,35,23,37,39,44,33,20,27,25,19,38,40,52,40,22,21,28,34,46,42,33,38,33,43,45,37,36,36,25,41,38,0,40,5,18,49,40,41,28,34,29,38,44,25,24,18,37,29,34,29,48,52,49,31,13,42,23,46,37,40,33,17,22,45,30,42,33,37,42,24,51,36,45,18,17,30,24,19,30,32,42,25,28,43,20,21,31,27,32,44,24,31,31,48,31,48,42,13,24,22,19,41,23,48,54,30,18,34,42,43,20,51,18,20,18,25,30,31,35,46,43,37,28,41,53,29,24,9,25,33,40,39,23,35,26,37,45,10,2,40,36,31,38,47,33,30,42,45,32,33,33,30,30,26,29,0,36,1,28,40,42,39,53,31,32,29,27,33,22,42,37,40,31
153,14,11,50,18,15,6,19,43,44,26,53,48,50,17,17,14,34,46,33,13,37,29,24,45,26,29,50,17,18,46,34,37,32,42,26,10,19,28,28,28,36,37,37,52,14,28,52,34,5,47,22,43,36,13,44,10,23,42,38,42,29,39,23,19,41,35,33,51,16,26,15,30,39,24,45,35,42,25,33,42,55,59,15,0,39,8,16,60,36,16,44,28,32,25,33,18,47,21,39,29,44,21,46,17,37,19,44,47,39,53,5,62,48,49,45,13,40,44,33,41,33,33,23,37,37,52,33,27,27,24,26,37,41,45,42,8,15,25,35,49,45,26,34,30,53,49,49,32,27,18,43,46,40,0,8,19,46,39,40,34,35,29,47,52,24,26,11,44,26,41,33,43,59,53,30,11,45,28,53,43,35,32,12,16,52,40,48,31,39,62,28,57,32,49,9,8,34,12,5,28,31,50,24,28,47,21,24,36,27,24,54,24,36,34,40,27,55,52,8,22,10,19,43,14,56,59,27,11,37,35,38,20,45,11,20,14,30,26,32,38,46,52,43,31,49,62,26,17,10,15,32,41,50,20,33,27,46,49,11,2,38,37,30,39,51,36,27,33,49,25,20,26,13,35,27,24,0,26,1,32,31,48,44,54,35,30,33,20,34,22,41,36,35,17
154,8,8,8,3,4,1,7,6,7,3,6,5,7,2,1,1,5,5,9,4,6,4,3,8,3,5,6,0,4,8,6,4,7,6,5,4,5,3,3,8,6,7,6,6,4,6,4,6,1,4,4,7,3,5,6,3,7,5,5,4,3,5,4,2,4,3,4,4,4,7,4,5,6,2,6,6,3,5,7,4,7,7,4,0,7,6,2,7,4,2,7,1,7,6,4,4,7,4,7,7,5,4,8,4,7,3,6,8,5,7,3,7,7,6,6,3,4,7,4,7,5,5,4,5,6,7,4,4,6,4,3,5,4,6,5,5,6,3,8,7,5,3,5,5,8,7,8,7,5,5,6,5,5,8,0,3,7,6,6,5,3,3,6,6,3,4,5,7,1,5,8,6,7,6,6,4,6,6,7,7,7,5,4,5,6,6,10,7,6,8,5,5,5,8,2,3,4,4,4,4,3,6,3,6,6,4,7,8,4,3,4,3,5,6,5,4,7,6,2,3,5,3,7,4,7,7,5,5,6,5,4,3,6,4,4,3,1,2,2,7,6,5,7,5,7,8,6,3,3,6,4,6,6,1,3,7,5,8,5,2,5,8,5,6,6,6,3,3,5,6,3,7,6,4,3,3,0,4,1,6,4,9,6,8,5,3,5,4,4,7,4,3,7,5
155,29,5,24,18,14,5,30,33,23,14,24,18,27,33,17,43,35,26,24,39,23,27,14,17,16,30,24,4,11,26,30,29,25,33,30,22,19,20,30,21,31,20,18,25,7,21,24,34,6,15,22,23,21,34,29,14,18,22,25,29,22,21,20,18,15,26,11,25,29,17,15,28,37,28,24,30,24,35,24,25,26,22,36,0,17,35,32,25,26,26,22,20,31,35,33,36,26,22,25,19,28,13,18,21,23,31,32,26,30,20,7,24,20,17,27,16,23,25,17,18,38,35,14,28,31,16,40,11,21,34,18,26,27,25,21,38,24,22,17,22,27,35,28,20,19,25,18,29,22,25,23,26,18,19,3,0,21,31,18,30,25,22,20,25,32,20,27,21,28,17,21,29,19,28,28,23,16,24,25,18,23,28,23,30,19,29,18,26,20,21,21,28,25,22,27,25,17,36,38,21,23,23,21,20,20,13,31,27,27,16,23,12,16,32,27,38,21,16,21,26,33,24,20,36,20,24,34,26,26,36,30,14,27,42,21,25,22,28,39,26,24,28,16,14,26,21,39,40,8,36,26,24,24,26,28,19,21,23,6,1,28,29,38,19,21,25,19,28,20,35,32,20,35,22,18,24,0,28,2,23,30,21,20,22,20,20,19,28,24,8,21,32,23,42
156,28,7,60,27,20,8,32,46,51,24,56,47,50,27,15,20,48,53,46,30,42,30,28,49,30,42,59,9,18,43,32,42,29,50,40,21,29,30,44,27,46,41,30,53,14,38,55,46,9,53,26,54,40,25,54,14,33,53,45,45,38,55,30,26,46,45,37,48,30,35,22,40,52,36,63,41,55,40,47,44,61,69,29,0,39,28,32,60,41,22,53,32,48,33,50,44,52,24,43,38,43,33,48,26,42,31,51,59,47,61,6,70,53,53,55,20,47,47,37,50,58,48,23,50,48,60,45,28,36,31,27,45,44,61,51,26,26,27,45,62,53,35,47,44,61,51,49,46,44,25,55,44,49,46,7,21,0,46,47,42,36,34,55,63,35,28,24,42,40,38,39,55,63,61,40,15,60,31,59,48,48,45,22,41,63,40,53,38,49,47,30,58,41,46,19,28,26,32,23,40,49,62,33,32,44,26,31,38,34,35,65,38,42,35,57,35,62,52,18,30,30,24,55,24,61,66,34,20,46,49,48,25,52,26,27,25,32,34,37,47,60,59,44,36,48,68,34,28,14,31,37,49,57,33,41,32,51,55,13,4,51,45,34,44,62,37,39,50,55,30,29,40,35,43,34,40,0,37,1,37,42,55,50,62,38,37,38,27,42,25,49,40,46,31
157,22,8,49,21,18,7,25,42,41,23,45,44,45,31,17,25,36,48,26,34,61,39,21,42,24,46,43,8,17,42,40,37,32,42,31,20,33,23,42,30,31,34,45,50,4,27,45,40,5,38,36,43,32,26,41,11,20,45,46,51,30,41,23,21,44,31,29,50,26,25,22,62,34,26,49,30,35,36,31,46,50,54,41,0,32,24,32,52,33,28,36,29,39,27,43,35,67,23,44,33,47,21,37,24,43,47,43,66,58,50,5,52,46,41,46,16,46,38,32,35,47,44,19,40,39,46,40,21,29,35,26,35,37,48,38,36,22,33,31,48,42,35,47,31,43,49,44,42,39,18,38,42,40,39,6,31,46,0,38,36,32,37,41,51,39,25,27,41,33,33,34,52,49,50,33,17,44,31,53,36,47,40,22,38,41,43,39,35,38,40,31,47,35,46,25,23,39,32,30,31,36,51,31,25,46,25,21,39,25,32,51,29,33,29,54,33,46,41,19,19,27,21,40,42,49,49,40,18,43,48,41,20,49,34,22,23,25,54,38,44,51,50,29,29,42,50,34,37,7,42,26,44,42,21,40,35,38,47,10,2,41,59,40,44,45,31,30,53,41,54,34,29,35,49,33,36,0,31,1,25,38,41,41,49,35,33,30,34,38,22,34,45,38,36
158,14,8,49,14,12,1,20,40,44,18,41,40,44,16,12,17,31,39,25,14,35,19,21,38,23,34,48,13,20,31,30,38,28,35,30,15,16,24,34,30,39,34,25,44,4,22,43,32,6,35,18,39,34,14,47,10,19,44,33,39,27,38,19,18,38,36,32,44,18,24,17,28,42,23,36,35,41,30,33,35,48,54,17,0,34,13,14,47,32,17,44,22,32,23,40,18,37,24,45,32,35,21,41,17,33,15,36,48,38,49,3,57,43,41,46,11,39,38,29,40,32,37,26,38,29,46,28,21,27,19,18,35,37,45,44,13,21,21,34,50,42,24,27,34,49,39,36,33,28,16,36,41,41,40,6,18,47,38,0,36,27,27,39,45,19,25,12,34,22,29,27,39,50,47,30,12,37,31,48,38,39,35,13,18,44,30,40,31,33,40,20,48,27,34,13,11,23,14,8,29,27,45,17,28,40,16,24,29,27,27,46,24,33,36,39,22,49,39,9,20,12,17,46,15,46,54,21,12,39,35,33,23,40,11,21,14,23,22,28,34,45,47,34,27,39,53,22,20,7,15,32,38,38,22,31,28,39,41,10,3,34,35,26,37,48,29,23,33,48,24,20,22,22,25,23,27,0,25,1,27,28,46,44,59,31,28,26,19,32,27,37,30,35,21
159,27,5,47,20,15,7,36,43,38,17,42,41,40,20,20,32,35,46,32,24,33,31,25,33,21,34,41,10,17,33,35,39,25,38,34,13,17,24,40,25,40,41,32,41,8,29,39,41,9,32,23,35,33,25,46,13,25,37,37,41,27,36,20,23,29,35,32,41,21,31,16,26,41,28,37,40,41,37,38,36,45,50,27,0,30,24,23,41,33,24,41,34,34,31,40,33,40,25,40,33,37,20,39,24,29,24,42,42,31,42,6,46,40,39,38,13,39,38,34,37,44,40,20,37,47,42,31,20,22,26,20,37,44,41,36,28,34,21,35,38,44,32,34,32,44,38,33,33,28,21,44,34,28,34,5,30,42,36,36,0,31,34,37,48,26,27,26,32,28,30,30,41,44,43,34,14,36,41,40,37,32,39,19,24,47,34,40,37,36,35,29,49,33,33,22,22,30,31,23,31,34,43,29,30,32,15,31,41,32,18,42,26,31,25,42,38,46,39,22,29,21,21,44,25,43,42,24,21,37,38,35,15,43,23,29,26,25,26,34,38,48,43,36,24,38,48,27,28,11,25,37,39,41,28,35,31,41,39,9,3,39,32,28,31,41,32,28,36,42,26,25,22,26,35,22,32,0,35,1,27,28,35,36,45,30,30,24,26,32,18,34,52,33,30
160,20,4,43,17,12,9,18,38,29,23,38,39,32,26,16,20,36,42,31,32,27,30,17,35,22,27,45,13,16,33,30,33,33,34,31,15,20,27,30,21,34,30,31,41,8,25,48,40,5,37,26,35,35,27,36,7,16,30,32,37,25,33,20,21,29,35,32,38,24,23,14,26,39,25,32,34,41,30,31,37,46,45,22,0,32,20,26,44,32,19,39,31,27,27,34,28,33,43,34,25,35,25,38,21,27,21,36,35,27,42,5,47,36,32,39,10,41,38,29,36,35,36,21,37,32,37,29,23,26,28,26,37,42,37,36,18,15,24,27,37,33,33,27,29,43,37,34,38,33,24,33,38,34,35,3,25,36,32,27,31,0,28,40,45,31,27,18,31,25,36,27,38,44,40,53,9,37,26,44,39,30,36,12,24,44,30,42,35,33,35,30,45,29,37,23,19,30,21,17,24,27,36,23,28,36,20,24,33,31,16,44,23,33,29,38,27,40,35,20,23,23,15,35,23,43,46,31,21,29,37,33,19,37,27,16,21,29,30,29,38,42,43,33,30,37,41,25,23,13,28,33,38,40,25,30,21,39,38,7,2,31,26,28,29,40,30,24,31,34,27,32,25,24,26,23,28,0,34,1,27,33,41,35,42,31,30,20,30,30,19,28,36,32,27
161,15,6,34,22,13,4,18,37,35,17,37,33,38,18,14,24,41,39,29,28,26,31,17,31,17,29,38,6,12,32,36,40,28,40,25,17,22,20,37,17,32,31,30,34,5,28,34,32,4,29,27,31,33,27,36,7,16,32,31,35,25,30,15,29,24,34,23,35,22,22,20,30,32,34,39,35,40,39,27,34,45,43,22,0,24,17,27,37,33,19,30,22,30,26,38,28,36,22,32,28,30,16,30,22,30,24,32,37,29,36,7,41,36,31,35,13,34,32,29,32,31,41,16,28,40,33,34,20,26,33,19,34,32,34,30,25,22,30,28,37,33,31,29,31,35,32,28,35,28,14,34,33,29,29,3,22,34,37,27,34,28,0,34,42,30,20,21,28,26,27,26,40,34,36,32,14,35,23,34,27,30,28,15,28,40,30,34,28,25,32,41,44,30,32,22,20,27,28,22,25,34,35,23,27,35,13,23,32,26,13,36,23,24,21,37,22,34,31,18,24,23,14,32,24,39,38,36,20,30,36,29,14,36,25,17,24,21,33,28,31,39,39,28,20,29,39,29,28,11,26,34,37,34,19,28,26,28,27,7,2,31,35,25,31,35,21,19,36,31,26,32,17,31,35,21,22,0,29,2,26,31,30,28,38,28,28,16,28,24,15,29,28,29,31
162,18,7,53,20,16,3,35,38,45,22,48,45,51,27,18,18,35,49,44,26,35,31,23,46,30,39,53,14,19,43,32,43,32,45,30,15,28,28,34,30,38,35,33,45,10,38,53,37,5,46,24,52,36,19,48,14,25,44,45,38,31,45,29,20,42,37,31,43,18,25,19,34,44,27,44,36,45,33,39,38,58,59,24,0,36,16,25,52,45,17,44,38,35,30,37,30,41,25,40,38,44,25,44,22,37,22,41,54,34,52,6,60,52,44,46,14,44,42,35,49,35,41,27,39,43,49,37,20,32,30,25,37,49,47,44,23,22,24,36,54,46,28,38,32,53,44,43,43,42,19,51,46,38,47,6,20,55,41,39,37,40,34,0,57,26,32,19,41,25,38,37,45,55,48,42,11,53,29,54,45,40,39,16,32,62,36,56,35,50,47,32,55,38,47,12,19,33,22,18,27,37,55,24,27,44,27,27,39,32,26,60,32,40,34,43,26,54,45,14,28,26,17,48,23,54,57,31,15,47,34,36,21,38,23,22,22,28,34,26,42,53,53,42,33,44,62,22,25,9,28,34,44,49,26,31,31,47,46,9,4,41,39,28,40,56,37,35,35,47,28,26,31,21,46,33,33,0,38,1,32,31,55,50,52,33,33,30,22,37,25,45,38,40,29
163,29,9,63,23,19,6,31,51,51,27,57,55,60,37,20,25,38,65,38,27,46,37,28,50,35,42,64,16,23,48,48,52,35,55,40,18,26,34,46,27,49,42,41,57,12,34,61,49,8,51,31,44,46,26,54,13,28,53,51,54,35,47,27,23,48,48,42,55,26,31,22,38,52,29,61,46,63,41,48,51,65,73,23,0,40,21,34,61,38,22,58,38,45,34,50,40,54,29,47,44,46,35,49,23,42,31,50,59,52,68,6,72,61,61,56,20,51,46,46,54,46,49,28,50,55,56,46,30,39,29,31,48,54,57,59,22,26,30,44,57,48,37,38,44,60,53,49,50,52,23,65,54,44,52,6,25,63,51,45,48,45,42,57,0,33,32,27,46,40,42,34,53,66,53,41,20,50,33,65,46,46,48,18,41,74,39,54,46,43,52,36,64,40,51,22,21,38,32,24,36,43,63,32,37,47,24,34,49,35,28,69,38,41,37,52,38,61,59,20,31,25,23,61,27,68,68,32,21,44,51,44,22,52,27,25,27,40,40,40,53,68,63,50,33,47,70,36,32,15,28,44,45,56,31,43,36,58,54,8,3,48,42,43,43,60,40,38,53,55,28,33,30,30,54,30,38,0,39,1,34,44,57,50,63,43,38,33,28,42,24,53,45,46,31
164,26,7,27,20,15,8,26,31,24,15,30,25,29,27,19,25,41,28,27,51,26,37,18,24,18,38,26,3,9,27,18,34,23,32,28,26,30,17,40,30,27,23,26,29,12,22,28,45,3,25,25,40,27,38,26,13,29,30,31,29,21,31,24,25,23,33,17,33,44,23,20,33,29,35,32,28,34,41,25,26,33,30,40,0,27,37,47,31,24,31,21,25,35,36,47,48,34,21,28,22,34,14,29,20,26,42,30,36,39,33,9,30,25,23,31,16,40,34,20,28,45,45,12,27,41,23,38,20,25,32,18,34,34,34,32,39,15,30,15,30,33,36,33,31,27,35,25,38,40,23,35,29,25,24,3,32,35,39,19,26,31,30,26,33,0,23,31,25,36,20,30,40,30,34,29,17,35,20,36,24,30,29,26,38,28,38,28,26,30,25,30,30,24,28,36,39,22,42,45,26,35,34,32,24,21,23,26,33,23,21,32,25,18,28,41,33,30,24,27,24,40,24,31,46,26,29,37,31,24,37,34,12,33,41,13,34,24,38,58,28,36,28,20,17,25,27,33,40,12,44,27,29,31,24,25,21,26,24,8,2,38,29,34,34,32,29,34,33,19,40,41,33,43,31,29,36,0,33,2,20,42,28,24,31,15,31,27,35,26,10,30,29,32,47
165,18,7,33,15,13,5,26,30,29,19,28,28,34,15,14,16,27,27,26,22,25,23,17,29,17,29,31,9,14,30,27,35,28,31,27,14,20,21,31,21,26,24,29,27,5,24,32,31,6,24,26,32,26,22,29,12,17,30,28,27,19,24,24,16,27,28,18,33,18,30,15,17,29,23,25,28,24,37,18,29,31,35,20,0,21,19,25,30,26,18,29,22,23,21,33,21,27,19,27,27,31,21,26,22,24,23,34,32,24,28,8,34,25,30,27,13,27,22,20,26,30,36,16,29,32,27,26,18,22,24,19,28,35,29,25,21,19,20,24,34,30,32,25,26,30,26,29,28,26,20,25,27,24,26,4,20,28,25,25,27,27,20,32,32,23,0,21,27,21,23,22,25,33,31,26,11,28,26,35,25,27,32,18,16,33,25,28,21,29,26,22,36,28,30,16,19,26,24,18,15,25,34,14,22,27,15,24,28,24,14,29,27,18,27,33,25,34,29,23,20,21,13,26,20,29,32,24,26,27,26,26,14,34,21,16,17,21,22,23,25,29,30,21,14,28,34,25,21,7,21,25,26,28,19,30,14,22,28,8,3,24,30,27,27,34,23,21,35,33,17,27,21,32,22,26,26,0,28,3,22,28,30,25,29,25,21,20,18,26,15,26,31,23,25
166,25,5,14,23,11,10,26,24,21,9,16,13,20,27,14,19,36,16,20,41,19,29,16,11,12,28,15,2,4,19,21,26,21,25,27,22,26,10,40,31,25,13,20,15,5,28,11,35,5,13,29,23,15,54,16,12,19,18,17,18,20,19,27,21,15,18,9,24,30,23,23,21,22,29,21,19,25,39,19,17,21,16,32,0,11,32,34,17,17,26,10,24,28,42,37,45,23,14,19,20,13,16,11,21,24,34,20,22,25,14,9,15,13,18,18,16,17,15,16,17,37,38,11,18,33,12,34,8,24,27,10,18,24,21,20,33,23,22,11,18,16,32,16,25,12,18,18,35,33,25,20,16,18,11,5,27,24,27,12,26,18,21,19,27,31,21,0,13,24,11,21,24,13,22,18,16,18,21,14,10,24,25,31,38,15,16,20,19,20,11,23,17,21,14,29,32,13,51,40,17,25,16,22,17,13,17,33,25,15,12,12,20,8,17,32,31,17,12,28,16,35,20,23,37,18,13,28,27,19,24,21,9,22,35,16,24,10,34,31,17,20,15,12,7,18,17,29,34,7,40,16,18,17,28,21,17,9,10,3,3,25,25,28,18,13,24,26,27,15,22,30,19,41,20,25,22,0,27,3,18,29,17,10,14,17,15,14,32,13,8,20,24,21,41
167,17,9,46,15,11,2,19,39,37,19,55,43,42,18,17,22,28,35,32,19,35,32,19,47,22,30,41,8,17,61,34,33,31,35,26,15,16,23,28,25,29,34,32,54,11,21,53,31,7,34,20,31,34,11,38,9,16,31,34,51,19,32,17,13,31,30,29,44,17,22,19,32,33,19,37,33,36,30,30,52,48,51,24,0,37,13,22,55,31,15,39,25,30,18,33,20,38,20,38,33,44,18,40,16,45,22,39,41,33,44,4,50,44,38,38,10,36,40,34,34,35,32,22,32,33,43,27,25,25,23,22,38,38,38,38,13,23,27,28,41,41,29,35,29,48,63,38,33,24,19,37,36,37,44,7,21,42,41,34,32,31,28,41,46,25,27,13,0,24,32,35,41,54,43,30,13,38,25,44,38,47,33,11,16,43,37,43,28,29,44,25,49,30,66,15,14,32,17,11,29,30,41,22,26,47,20,18,35,26,23,47,21,34,30,38,30,40,43,7,27,15,16,38,20,45,46,24,13,33,35,34,17,38,13,16,18,30,31,31,36,38,46,37,29,41,52,19,21,7,22,30,39,43,18,29,23,42,43,11,3,38,35,33,31,42,33,20,36,40,26,27,26,18,29,23,27,0,31,1,22,27,41,37,48,39,30,25,23,31,19,33,34,31,21
168,21,6,33,15,13,8,20,33,33,16,29,32,34,27,21,24,34,34,25,33,21,32,23,26,19,32,37,5,12,27,31,28,17,39,36,10,23,18,26,21,25,27,21,35,10,23,33,25,7,26,25,36,23,27,32,13,29,32,32,30,23,31,20,19,24,20,25,31,17,21,13,32,31,27,45,19,40,40,29,27,36,39,30,0,22,24,39,32,27,22,28,25,30,30,33,31,31,16,22,24,30,17,29,15,26,25,31,34,35,38,3,36,30,34,33,14,39,30,22,27,50,30,12,32,37,28,36,21,25,31,18,21,31,39,30,26,16,21,25,33,31,38,38,26,33,31,30,36,34,19,34,30,29,26,1,28,40,33,22,28,25,26,25,40,36,21,24,24,0,15,24,40,32,42,25,17,39,23,36,27,26,31,23,31,32,34,28,19,33,32,26,32,26,27,27,31,19,31,22,23,31,33,32,14,23,18,23,25,23,20,35,24,20,20,43,25,38,31,19,26,28,20,31,26,35,34,32,21,31,46,34,9,36,32,15,26,23,31,36,29,40,37,23,19,26,35,33,31,7,35,23,24,34,19,25,23,24,33,8,0,25,26,29,29,37,26,28,33,34,27,37,31,34,28,32,33,0,32,1,21,35,29,28,35,22,18,29,20,28,11,32,30,24,29
169,14,7,45,16,10,9,18,36,34,24,39,41,40,14,15,19,20,43,26,17,29,24,18,33,19,24,44,13,17,36,34,35,34,29,26,11,17,24,30,23,29,34,35,41,11,19,43,27,7,40,21,32,37,15,37,9,18,34,33,41,26,34,20,12,34,33,29,38,19,21,19,28,30,13,36,37,39,21,28,43,44,52,15,0,33,11,13,43,30,15,36,22,29,20,30,21,35,22,42,33,39,23,37,18,31,14,37,42,31,45,5,53,37,37,33,9,35,37,33,44,32,31,24,35,31,42,28,23,22,20,24,38,36,40,37,16,17,24,33,38,39,18,33,26,46,39,38,30,21,15,35,41,34,41,5,17,38,33,29,30,36,27,38,42,20,23,11,32,15,0,29,39,48,43,32,8,37,25,46,38,34,31,7,16,45,33,37,30,34,40,23,45,27,39,13,8,31,15,9,24,26,42,23,31,42,18,17,36,32,22,44,20,34,29,37,23,45,39,9,20,11,15,37,18,44,50,22,11,30,28,40,18,41,13,15,14,28,27,22,32,40,37,37,27,39,48,22,17,6,16,34,44,41,20,26,23,41,39,8,3,38,34,30,32,44,28,23,32,39,23,16,22,19,28,23,25,0,25,1,26,23,38,40,45,29,30,23,20,29,20,31,31,38,21
170,19,10,36,23,14,9,29,31,34,17,37,33,39,21,16,21,32,29,37,24,30,32,17,36,26,28,37,5,14,37,28,26,25,33,32,13,20,21,26,33,25,26,26,36,13,26,35,31,5,34,23,40,26,21,31,13,23,25,29,34,21,30,20,20,31,22,25,35,14,23,18,29,26,25,30,29,31,28,26,33,37,40,26,0,23,21,30,42,27,18,28,26,26,26,24,28,33,23,36,29,38,17,28,15,34,20,37,36,35,37,7,44,39,26,40,13,33,30,25,33,34,31,19,28,32,33,30,17,28,31,19,28,30,35,30,26,19,16,26,35,24,25,35,24,39,37,33,31,27,18,34,40,29,33,8,21,39,34,27,30,27,26,37,34,30,22,21,35,24,29,0,43,41,36,33,13,40,19,35,32,34,28,14,27,34,37,39,27,35,34,24,41,26,37,18,22,20,19,23,27,30,37,27,26,32,18,22,31,27,24,37,16,26,28,38,29,35,33,18,21,24,22,44,26,39,40,30,15,28,32,29,19,29,25,18,24,19,24,26,35,39,41,31,22,37,43,25,23,10,24,23,34,38,17,21,25,33,39,10,5,36,36,24,24,40,33,24,23,36,29,17,31,25,35,23,28,0,31,1,25,25,36,37,38,23,31,27,26,29,21,27,27,32,22
171,25,7,52,21,17,8,29,50,47,26,52,49,53,27,20,30,45,49,38,30,39,35,25,43,27,41,52,9,21,46,39,40,32,41,35,21,25,25,45,34,37,38,34,52,13,31,50,44,8,43,29,50,40,23,49,15,23,50,46,50,28,45,23,27,39,38,36,49,28,31,18,38,41,35,49,42,46,35,40,49,58,63,32,0,37,24,38,57,31,26,45,31,41,36,50,35,51,29,43,37,50,26,46,23,41,31,46,55,47,61,3,63,50,41,49,16,54,44,33,49,54,50,23,41,45,52,37,26,37,28,31,45,41,62,45,29,26,37,39,53,48,39,49,36,57,51,38,45,39,25,47,48,48,43,6,29,55,52,39,41,38,40,45,53,40,25,24,41,40,39,43,0,61,57,38,14,51,26,51,45,45,40,15,29,50,48,45,37,49,47,34,59,38,49,23,25,28,30,25,41,38,52,38,35,48,23,26,41,33,28,53,24,38,32,52,34,54,51,19,26,24,28,46,29,60,60,38,18,45,51,46,22,48,23,25,30,24,36,42,46,55,53,42,31,48,60,29,33,12,34,42,50,50,30,40,32,44,48,13,3,54,37,34,39,56,39,28,40,43,34,34,30,29,42,32,34,0,40,1,31,43,50,44,53,30,42,28,30,36,27,51,37,40,32
172,23,10,70,18,18,4,26,53,58,30,67,65,62,25,19,24,39,61,42,17,46,38,27,57,30,36,70,17,25,57,44,45,40,50,34,12,23,34,38,34,47,46,43,68,14,31,67,43,8,57,22,50,46,12,56,13,29,50,48,58,33,55,22,21,49,45,49,63,22,33,17,38,50,27,57,44,56,39,49,57,75,82,21,0,48,13,24,71,39,19,62,37,40,26,44,26,54,29,52,42,56,27,58,21,44,20,59,61,54,74,3,83,66,60,58,16,54,55,43,56,46,44,31,44,43,68,39,33,34,27,32,47,56,65,58,14,24,33,47,62,56,35,44,39,72,62,57,49,41,24,60,62,52,59,7,19,63,49,50,44,44,34,55,66,30,33,13,54,32,48,41,61,0,65,42,13,58,32,68,56,48,43,9,23,67,47,60,44,45,58,32,72,41,62,16,14,41,15,9,43,40,68,34,37,60,24,24,46,37,31,72,30,46,41,51,35,65,67,12,32,12,23,60,20,76,80,29,15,52,48,50,27,54,14,30,26,41,32,44,53,68,66,54,39,54,79,28,21,12,19,41,57,63,28,44,33,59,64,14,4,56,45,38,52,70,44,34,46,64,29,24,34,18,42,31,38,0,38,1,36,40,64,58,70,42,45,35,22,43,29,51,43,43,19
173,28,9,61,24,17,7,27,56,55,25,55,55,52,27,21,25,49,54,37,30,45,36,34,48,27,40,61,16,21,48,45,46,39,47,41,14,30,34,42,38,45,51,35,61,13,26,59,42,8,49,24,52,43,21,58,14,28,49,55,52,35,50,29,31,44,39,42,56,27,39,21,38,49,36,51,42,53,37,44,52,61,66,34,0,41,20,26,62,41,27,55,29,41,36,47,34,55,24,51,30,51,29,50,23,42,26,58,59,48,59,5,69,51,51,49,16,54,59,43,49,54,45,27,46,50,54,38,26,33,38,26,45,49,55,45,25,25,30,43,64,52,36,43,34,63,53,54,44,44,22,49,51,49,53,6,28,61,50,47,43,40,36,48,53,34,31,22,43,42,43,36,57,65,0,39,16,51,44,60,43,44,42,20,25,56,51,50,35,45,52,31,64,42,52,22,23,35,27,16,38,42,58,35,34,50,26,23,40,33,29,60,30,36,38,62,41,64,52,17,30,21,24,51,26,60,66,38,24,47,46,56,23,58,25,24,21,38,42,44,45,58,59,43,31,53,67,37,31,13,31,40,50,54,29,47,38,45,57,12,2,47,44,43,50,61,42,31,44,56,32,28,33,36,42,35,37,0,42,3,35,41,51,52,65,40,34,35,29,43,23,48,47,44,34
